annotation_approver,id,label,meta,meta.number,meta.pretext,meta.title,text,user
,2749,148,69,31617,"Steps to Reproduce

So I'm having issues getting the flutter firebase_admob plugin to work on Android (Release). It initializes and loads ads perfectly for the debug build on Android and the debug/release builds on iOS. I've already made the necessary changes to the AndroidManifest.xml file and included my admob app id (See screenshot). I'm really lost at this point. I've looked at all of the available solutions for the issue I'm having and none have worked. Please help!
Logs






info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/TwitterApi.dart:30:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/TwitterApi.dart:35:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/TwitterApi.dart:41:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/TwitterApi.dart:47:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/TwitterApi.dart:58:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/TwitterApi.dart:65:3 • sdk_version_async_exported_from_core
info • This class (or a class which this class inherits from) is marked as '@immutable', but one or more of its instance fields are not final:
DeleteProgressDialog.progress, DeleteProgressDialog.timeRemaining • lib/ui/DeleteProgressDialog.dart:5:7 • must_be_immutable
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/ui/Login.dart:22:1 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/ui/Login.dart:76:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/ui/Login.dart:130:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/ui/Login.dart:138:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/ui/Login.dart:146:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/ui/Login.dart:245:3 • sdk_version_async_exported_from_core
info • This class (or a class which this class inherits from) is marked as '@immutable', but one or more of its instance fields are not final: UserInfoHeader.user •
lib/ui/UserInfoHeader.dart:5:7 • must_be_immutable


[✓] Flutter (Channel stable, v1.2.1, on Mac OS X 10.14.4 18E226, locale en-US)
• Flutter version 1.2.1 at /Users/xorrior/flutter
• Framework revision 8661d8a (2 months ago), 2019-02-14 19:19:53 -0800
• Engine revision 3757390
• Dart version 2.1.2 (build 2.1.2-dev.0.0 0a7dcf17eb)
[✓] Android toolchain - develop for Android devices (Android SDK version 28.0.3)
• Android SDK at /Users/xorrior/Library/Android/sdk
• Android NDK location not configured (optional; useful for native profiling support)
• Platform android-28, build-tools 28.0.3
• Java binary at: /Applications/Android Studio.app/Contents/jre/jdk/Contents/Home/bin/java
• Java version OpenJDK Runtime Environment (build 1.8.0_152-release-1343-b01)
• All Android licenses accepted.
[✓] iOS toolchain - develop for iOS devices (Xcode 10.2.1)
• Xcode at /Applications/Xcode.app/Contents/Developer
• Xcode 10.2.1, Build version 10E1001
• ios-deploy 1.9.4
• CocoaPods version 1.5.3
[✓] Android Studio (version 3.4)
• Android Studio at /Applications/Android Studio.app/Contents
• Flutter plugin version 34.0.2
• Dart plugin version 183.5901
• Java version OpenJDK Runtime Environment (build 1.8.0_152-release-1343-b01)
[✓] IntelliJ IDEA Ultimate Edition (version 2019.1.1)
• IntelliJ at /Applications/IntelliJ IDEA.app
• Flutter plugin version 34.0.4
• Dart plugin version 191.7019
[✓] VS Code (version 1.33.1)
• VS Code at /Applications/Visual Studio Code.app/Contents
• Flutter extension version 2.25.1
[✓] Connected device (1 available)
• Pixel 3 XL • 93VY18Y3R • android-arm64 • Android 9 (API 28)",firebase_admob ^0.8.0+4 Android crashes on startup (Release version only),"firebase_admob ^0.8.0+4 Android crashes on startup (Release version only)Steps to Reproduce

So I'm having issues getting the flutter firebase_admob plugin to work on Android (Release). It initializes and loads ads perfectly for the debug build on Android and the debug/release builds on iOS. I've already made the necessary changes to the AndroidManifest.xml file and included my admob app id (See screenshot). I'm really lost at this point. I've looked at all of the available solutions for the issue I'm having and none have worked. Please help!
Logs






info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/TwitterApi.dart:30:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/TwitterApi.dart:35:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/TwitterApi.dart:41:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/TwitterApi.dart:47:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/TwitterApi.dart:58:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/TwitterApi.dart:65:3 • sdk_version_async_exported_from_core
info • This class (or a class which this class inherits from) is marked as '@immutable', but one or more of its instance fields are not final:
DeleteProgressDialog.progress, DeleteProgressDialog.timeRemaining • lib/ui/DeleteProgressDialog.dart:5:7 • must_be_immutable
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/ui/Login.dart:22:1 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/ui/Login.dart:76:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/ui/Login.dart:130:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/ui/Login.dart:138:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/ui/Login.dart:146:3 • sdk_version_async_exported_from_core
info • The class 'Future' was not exported from 'dart:core' until version 2.1, but this code is required to be able to run on earlier versions •
lib/ui/Login.dart:245:3 • sdk_version_async_exported_from_core
info • This class (or a class which this class inherits from) is marked as '@immutable', but one or more of its instance fields are not final: UserInfoHeader.user •
lib/ui/UserInfoHeader.dart:5:7 • must_be_immutable


[✓] Flutter (Channel stable, v1.2.1, on Mac OS X 10.14.4 18E226, locale en-US)
• Flutter version 1.2.1 at /Users/xorrior/flutter
• Framework revision 8661d8a (2 months ago), 2019-02-14 19:19:53 -0800
• Engine revision 3757390
• Dart version 2.1.2 (build 2.1.2-dev.0.0 0a7dcf17eb)
[✓] Android toolchain - develop for Android devices (Android SDK version 28.0.3)
• Android SDK at /Users/xorrior/Library/Android/sdk
• Android NDK location not configured (optional; useful for native profiling support)
• Platform android-28, build-tools 28.0.3
• Java binary at: /Applications/Android Studio.app/Contents/jre/jdk/Contents/Home/bin/java
• Java version OpenJDK Runtime Environment (build 1.8.0_152-release-1343-b01)
• All Android licenses accepted.
[✓] iOS toolchain - develop for iOS devices (Xcode 10.2.1)
• Xcode at /Applications/Xcode.app/Contents/Developer
• Xcode 10.2.1, Build version 10E1001
• ios-deploy 1.9.4
• CocoaPods version 1.5.3
[✓] Android Studio (version 3.4)
• Android Studio at /Applications/Android Studio.app/Contents
• Flutter plugin version 34.0.2
• Dart plugin version 183.5901
• Java version OpenJDK Runtime Environment (build 1.8.0_152-release-1343-b01)
[✓] IntelliJ IDEA Ultimate Edition (version 2019.1.1)
• IntelliJ at /Applications/IntelliJ IDEA.app
• Flutter plugin version 34.0.4
• Dart plugin version 191.7019
[✓] VS Code (version 1.33.1)
• VS Code at /Applications/Visual Studio Code.app/Contents
• Flutter extension version 2.25.1
[✓] Connected device (1 available)
• Pixel 3 XL • 93VY18Y3R • android-arm64 • Android 9 (API 28)",3
,2750,148,70,21068,"I have a Streambuilder listening to a behaviourSubject broadcastStream, but whenever I Hot Reload or Hot Restart the code for any small change, The streambuilder stops seing what's on the tip of the stream, forcing me to re-do what I originally did to fill the stream",Hot reloading a page with streambuilder bugs out,"Hot reloading a page with streambuilder bugs outI have a Streambuilder listening to a behaviourSubject broadcastStream, but whenever I Hot Reload or Hot Restart the code for any small change, The streambuilder stops seing what's on the tip of the stream, forcing me to re-do what I originally did to fill the stream",3
,2751,144,71,53,"When I try to flutter start any of the example programs widgets, fitness or rendering I get an error like the following:
Downloading Sky Snapshot from the cloud, one moment please...
Downloading Sky Shell from the cloud, one moment please...
[1108/213053:FATAL:loader.cc(21)] Check failed: base::ReadFileToString(path, &source). /home/dmta/flutter/flutter/examples/rendering/./lib/main.dart
The other examples I have tried worked fine.",`flutter start` doesn't give good error messages when it can't find main.dart,"`flutter start` doesn't give good error messages when it can't find main.dartWhen I try to flutter start any of the example programs widgets, fitness or rendering I get an error like the following:
Downloading Sky Snapshot from the cloud, one moment please...
Downloading Sky Shell from the cloud, one moment please...
[1108/213053:FATAL:loader.cc(21)] Check failed: base::ReadFileToString(path, &source). /home/dmta/flutter/flutter/examples/rendering/./lib/main.dart
The other examples I have tried worked fine.",3
,2752,145,72,2844,"Not exactly an issue but a question.
Im working for a small dev company and we're talking about using flutter in production.
There is no deadline in the next 6 months.
Will it be an arm version by then?
And as a secondary question, will it be stable enough?
Thank you",ARM Support,"ARM SupportNot exactly an issue but a question.
Im working for a small dev company and we're talking about using flutter in production.
There is no deadline in the next 6 months.
Will it be an arm version by then?
And as a secondary question, will it be stable enough?
Thank you",3
,2753,145,73,20912,"Steps to Reproduce

The previous version worked fine. However after  I have followed the new instructions(updated yesterday) for integrating Flutter into existing iOS project. This error came up when I push a FlutterViewController
Logs

[VERBOSE-2:dart_error.cc(16)] Unhandled exception:
MissingPluginException(No implementation found for method getAll on channel plugins.flutter.io/package_info)
#0      MethodChannel.invokeMethod (package:flutter/src/services/platform_channel.dart:278:7)
<asynchronous suspension>
#1      PackageInfo.fromPlatform (package:package_info/package_info.dart:35:17)
<asynchronous suspension>
#2      main (file:///Users/jlin/Workspace/iOS-Univadis/Univadis/Flutter/flunivadis/lib/main.dart:8:53)
<asynchronous suspension>
#3      _startIsolate.<anonymous closure> (dart:isolate/runtime/libisolate_patch.dart:279:19)
#4      _RawReceivePortImpl._handleMessage (dart:isolate/runtime/libisolate_patch.dart:165:12)


➜  Flutter git:(poc/integrate_flutter) ✗ flutter doctor -v
[✓] Flutter (Channel dev, v0.5.7, on Mac OS X 10.13.6 17G65, locale en-FR)
    • Flutter version 0.5.7 at /Users/jlin/lib/flutter
    • Framework revision 66091f9696 (6 weeks ago), 2018-07-09 12:52:41 -0700
    • Engine revision 6fe748490d
    • Dart version 2.0.0-dev.63.0.flutter-4c9689c1d2

[✓] Android toolchain - develop for Android devices (Android SDK 28.0.2)
    • Android SDK at /Users/jlin/Library/Android/sdk
    • Android NDK location not configured (optional; useful for native profiling support)
    • Platform android-28, build-tools 28.0.2
    • Java binary at: /Applications/Android Studio.app/Contents/jre/jdk/Contents/Home/bin/java
    • Java version OpenJDK Runtime Environment (build 1.8.0_152-release-1024-b01)
    • All Android licenses accepted.

[✓] iOS toolchain - develop for iOS devices (Xcode 9.4.1)
    • Xcode at /Applications/Xcode.app/Contents/Developer
    • Xcode 9.4.1, Build version 9F2000
    • ios-deploy 1.9.2
    • CocoaPods version 1.5.3

[✓] Android Studio (version 3.1)
    • Android Studio at /Applications/Android Studio.app/Contents
    • Flutter plugin version 27.1.1
    • Dart plugin version 173.4700
    • Java version OpenJDK Runtime Environment (build 1.8.0_152-release-1024-b01)

[✓] Connected devices (2 available)
    • iPhone 8   • 5BC11302-634E-4D3A-ABE5-C52EA137DEBC • ios • iOS 11.4 (simulator)
    • iPad Air 2 • 2E079443-DD9E-4803-894D-596BB7F7B597 • ios • iOS 11.4 (simulator)

• No issues found!",Issue on new instructions for integrating Flutter into existing iOS project. ,"Issue on new instructions for integrating Flutter into existing iOS project. Steps to Reproduce

The previous version worked fine. However after  I have followed the new instructions(updated yesterday) for integrating Flutter into existing iOS project. This error came up when I push a FlutterViewController
Logs

[VERBOSE-2:dart_error.cc(16)] Unhandled exception:
MissingPluginException(No implementation found for method getAll on channel plugins.flutter.io/package_info)
#0      MethodChannel.invokeMethod (package:flutter/src/services/platform_channel.dart:278:7)
<asynchronous suspension>
#1      PackageInfo.fromPlatform (package:package_info/package_info.dart:35:17)
<asynchronous suspension>
#2      main (file:///Users/jlin/Workspace/iOS-Univadis/Univadis/Flutter/flunivadis/lib/main.dart:8:53)
<asynchronous suspension>
#3      _startIsolate.<anonymous closure> (dart:isolate/runtime/libisolate_patch.dart:279:19)
#4      _RawReceivePortImpl._handleMessage (dart:isolate/runtime/libisolate_patch.dart:165:12)


➜  Flutter git:(poc/integrate_flutter) ✗ flutter doctor -v
[✓] Flutter (Channel dev, v0.5.7, on Mac OS X 10.13.6 17G65, locale en-FR)
    • Flutter version 0.5.7 at /Users/jlin/lib/flutter
    • Framework revision 66091f9696 (6 weeks ago), 2018-07-09 12:52:41 -0700
    • Engine revision 6fe748490d
    • Dart version 2.0.0-dev.63.0.flutter-4c9689c1d2

[✓] Android toolchain - develop for Android devices (Android SDK 28.0.2)
    • Android SDK at /Users/jlin/Library/Android/sdk
    • Android NDK location not configured (optional; useful for native profiling support)
    • Platform android-28, build-tools 28.0.2
    • Java binary at: /Applications/Android Studio.app/Contents/jre/jdk/Contents/Home/bin/java
    • Java version OpenJDK Runtime Environment (build 1.8.0_152-release-1024-b01)
    • All Android licenses accepted.

[✓] iOS toolchain - develop for iOS devices (Xcode 9.4.1)
    • Xcode at /Applications/Xcode.app/Contents/Developer
    • Xcode 9.4.1, Build version 9F2000
    • ios-deploy 1.9.2
    • CocoaPods version 1.5.3

[✓] Android Studio (version 3.1)
    • Android Studio at /Applications/Android Studio.app/Contents
    • Flutter plugin version 27.1.1
    • Dart plugin version 173.4700
    • Java version OpenJDK Runtime Environment (build 1.8.0_152-release-1024-b01)

[✓] Connected devices (2 available)
    • iPhone 8   • 5BC11302-634E-4D3A-ABE5-C52EA137DEBC • ios • iOS 11.4 (simulator)
    • iPad Air 2 • 2E079443-DD9E-4803-894D-596BB7F7B597 • ios • iOS 11.4 (simulator)

• No issues found!",3
,2754,145,74,27446,"Instead of scanning the project directory on hot reload, setup a Directory watcher to report updated dart files. When hot reloading, grab the current set and pass them to the resident compiler.
Since we no longer need to sync source files to the device, the extra work we're doing to setup the devfs for each potential entry is wasted. We only need to sync the dill file and assets.
Additionally, including build_runner will drastically increase the number of files that will be scanned with the current approach - while there is no issue with a watcher based approach.",Update DevFS to use a Watcher,"Update DevFS to use a WatcherInstead of scanning the project directory on hot reload, setup a Directory watcher to report updated dart files. When hot reloading, grab the current set and pass them to the resident compiler.
Since we no longer need to sync source files to the device, the extra work we're doing to setup the devfs for each potential entry is wasted. We only need to sync the dill file and assets.
Additionally, including build_runner will drastically increase the number of files that will be scanned with the current approach - while there is no issue with a watcher based approach.",3
,2755,146,75,5674,"Steps to Reproduce

Clean install (no iOS simulator)
flutter create test-ios
flutter run

At this point it responds with No connected devices. which is correct but unhelpful. I would like it to hint that I could install the iOS simulator and point to docs explaining how to do so. Maybe flutter doctor should indicate that it is not installed / configured as well.
Flutter Doctor
$ flutter doctor
[✓] Flutter (on Mac OS, channel master)
    • Flutter at /Users/danrubel/work/git/flutter/flutter
    • Framework revision 83bf5d10c0 (21 hours ago), 2016-08-30 14:11:54
    • Engine revision c4022b61fa
    • Tools Dart version 1.19.0-dev.5.0

[✓] Android toolchain - develop for Android devices (Android SDK 22.0.1)
    • Android SDK at /Users/danrubel/Library/Android/sdk
    • Platform android-23, build-tools 22.0.1
    • Java(TM) SE Runtime Environment (build 1.8.0_91-b14)

[✓] iOS toolchain - develop for iOS devices (Xcode 7.3.1)
    • XCode at /Applications/Xcode.app/Contents/Developer
    • Xcode 7.3.1, Build version 7D1014

[✓] Atom - a lightweight development environment for Flutter
    • flutter plugin version 0.2.4
    • dartlang plugin version 0.6.35",flutter tool provide hint when/how to install iOS simulator,"flutter tool provide hint when/how to install iOS simulatorSteps to Reproduce

Clean install (no iOS simulator)
flutter create test-ios
flutter run

At this point it responds with No connected devices. which is correct but unhelpful. I would like it to hint that I could install the iOS simulator and point to docs explaining how to do so. Maybe flutter doctor should indicate that it is not installed / configured as well.
Flutter Doctor
$ flutter doctor
[✓] Flutter (on Mac OS, channel master)
    • Flutter at /Users/danrubel/work/git/flutter/flutter
    • Framework revision 83bf5d10c0 (21 hours ago), 2016-08-30 14:11:54
    • Engine revision c4022b61fa
    • Tools Dart version 1.19.0-dev.5.0

[✓] Android toolchain - develop for Android devices (Android SDK 22.0.1)
    • Android SDK at /Users/danrubel/Library/Android/sdk
    • Platform android-23, build-tools 22.0.1
    • Java(TM) SE Runtime Environment (build 1.8.0_91-b14)

[✓] iOS toolchain - develop for iOS devices (Xcode 7.3.1)
    • XCode at /Applications/Xcode.app/Contents/Developer
    • Xcode 7.3.1, Build version 7D1014

[✓] Atom - a lightweight development environment for Flutter
    • flutter plugin version 0.2.4
    • dartlang plugin version 0.6.35",3
,2756,146,76,1211,Would help debug bugs like #1210 .,RenderObject exceptions in performLayout should also include information about what the child(ren) are,RenderObject exceptions in performLayout should also include information about what the child(ren) areWould help debug bugs like #1210 .,3
,2757,142,77,11380,"We probably need to create an RTL-aware version of TextAlign that is used by TextPainter, then use that in RenderParagraph, RichText, and Text so that you can align start/end as well as left/right. Also ""justify"" needs to define the justification of the last line.",TextAlign RTL,"TextAlign RTLWe probably need to create an RTL-aware version of TextAlign that is used by TextPainter, then use that in RenderParagraph, RichText, and Text so that you can align start/end as well as left/right. Also ""justify"" needs to define the justification of the last line.",3
,2758,148,78,15274,Look at what the behavior on native is (e.g. is content read out?) and ensure that flutter does the same.,a11y for password text fields,a11y for password text fieldsLook at what the behavior on native is (e.g. is content read out?) and ensure that flutter does the same.,3
,2759,148,79,4944,"Steps to Reproduce

Use Block to render a scrollable page.
The first time top or bottom is reached, observe that the content is reloaded.
Second and subsequent times the overscroll indicator is shown correctly.

Problem does not occur if we manually switch off the overscroll indicator (or switch to the iOS bounce indicator).
Flutter Doctor
[✓] Flutter (on Linux, channel alpha)
• Framework revision 9c0c022 (3 weeks ago), engine revision bb98655
[✓] Android toolchain - develop for Android devices (Android SDK 23.0.2)
• Platform android-23, build-tools 23.0.2
• OpenJDK Runtime Environment (build 1.8.0-google-v7-123992248-123972143)",Android overscroll indicator is causing a reload/repaint,"Android overscroll indicator is causing a reload/repaintSteps to Reproduce

Use Block to render a scrollable page.
The first time top or bottom is reached, observe that the content is reloaded.
Second and subsequent times the overscroll indicator is shown correctly.

Problem does not occur if we manually switch off the overscroll indicator (or switch to the iOS bounce indicator).
Flutter Doctor
[✓] Flutter (on Linux, channel alpha)
• Framework revision 9c0c022 (3 weeks ago), engine revision bb98655
[✓] Android toolchain - develop for Android devices (Android SDK 23.0.2)
• Platform android-23, build-tools 23.0.2
• OpenJDK Runtime Environment (build 1.8.0-google-v7-123992248-123972143)",3
,2760,148,80,6979,"There's keyboard types for single-line inputs only.
Multiline text inputs need return key.",Support keyboard type on multiline text inputs (Android),"Support keyboard type on multiline text inputs (Android)There's keyboard types for single-line inputs only.
Multiline text inputs need return key.",3
,2761,145,81,15943,"I just tried to upgrade flutter to 0.2.4
The engine upgrade worked but post upgrade flutter doctor reports errors and my app also does not work anymore.
# App execution error::

Launching lib/main.dart on iPhone X in debug mode...
[VERBOSE-2:dart_error.cc(16)] error: Unsupported tag at this point: 0.
[VERBOSE-2:dart_error.cc(16)] Dart_GetClosure expects argument 'library' to be non-null.


# flutter doctor error ::
Running flutter doctor...
Doctor summary (to see all details, run flutter doctor -v):
[✓] Flutter (Channel dev, v0.2.4, on Mac OS X 10.13.3 17D102, locale en-US)

Oops; flutter has exited unexpectedly.
Sending crash report to Google.
Crash report sent (report ID: 2f792ac750627b94)
Unhandled exception:
NoSuchMethodError: The method 'run' was called on null.
Receiver: null
Tried calling: run(Instance(length:2) of '_GrowableList', environment: null, workingDirectory: null)
#0      Object.noSuchMethod (dart:core-patch/dart:core/object_patch.dart:46)
#1      runAsync (package:flutter_tools/src/base/process.dart:227)
<asynchronous suspension>
#2      IOSWorkflow.macDevMode (package:flutter_tools/src/ios/ios_workflow.dart:45)
<asynchronous suspension>
#3      IOSWorkflow.validate (package:flutter_tools/src/ios/ios_workflow.dart:97)
<asynchronous suspension>
#4      Doctor.startValidatorTasks (package:flutter_tools/src/doctor.dart:71)
#5      Doctor.diagnose (package:flutter_tools/src/doctor.dart:128)
<asynchronous suspension>
#6      _doctorText.<anonymous closure> (package:flutter_tools/runner.dart:237)
#7      AppContext._run (package:flutter_tools/src/base/context.dart:76)
<asynchronous suspension>
#8      AppContext.runInZone.<anonymous closure> (package:flutter_tools/src/base/context.dart:66)
#9      _rootRun (dart:async/zone.dart:1126)
#10     _CustomZone.run (dart:async/zone.dart:1023)
#11     runZoned (dart:async/zone.dart:1501)
#12     AppContext.runInZone (package:flutter_tools/src/base/context.dart:65)
#13     _doctorText (package:flutter_tools/runner.dart:237)
<asynchronous suspension>
#14     _createLocalCrashReport (package:flutter_tools/runner.dart:212)
<asynchronous suspension>
#15     _handleToolError (package:flutter_tools/runner.dart:167)
<asynchronous suspension>
#16     run.<anonymous closure> (package:flutter_tools/runner.dart:94)
<asynchronous suspension>
#17     AppContext._run (package:flutter_tools/src/base/context.dart:76)
<asynchronous suspension>
#18     AppContext.runInZone.<anonymous closure> (package:flutter_tools/src/base/context.dart:66)
#19     _rootRun (dart:async/zone.dart:1126)
#20     _CustomZone.run (dart:async/zone.dart:1023)
#21     runZoned (dart:async/zone.dart:1501)
#22     AppContext.runInZone (package:flutter_tools/src/base/context.dart:65)
#23     run (package:flutter_tools/runner.dart:61)
<asynchronous suspension>
#24     main (package:flutter_tools/executable.dart:48)
<asynchronous suspension>
#25     main (file:///Users/MBahl/flutter/flutter/packages/flutter_tools/bin/flutter_tools.dart:16)
#26     _startIsolate.<anonymous closure> (dart:isolate-patch/dart:isolate/isolate_patch.dart:277)
#27     _RawReceivePortImpl._handleMessage (dart:isolate-patch/dart:isolate/isolate_patch.dart:165)",App does not work after flutter upgrade.,"App does not work after flutter upgrade.I just tried to upgrade flutter to 0.2.4
The engine upgrade worked but post upgrade flutter doctor reports errors and my app also does not work anymore.
# App execution error::

Launching lib/main.dart on iPhone X in debug mode...
[VERBOSE-2:dart_error.cc(16)] error: Unsupported tag at this point: 0.
[VERBOSE-2:dart_error.cc(16)] Dart_GetClosure expects argument 'library' to be non-null.


# flutter doctor error ::
Running flutter doctor...
Doctor summary (to see all details, run flutter doctor -v):
[✓] Flutter (Channel dev, v0.2.4, on Mac OS X 10.13.3 17D102, locale en-US)

Oops; flutter has exited unexpectedly.
Sending crash report to Google.
Crash report sent (report ID: 2f792ac750627b94)
Unhandled exception:
NoSuchMethodError: The method 'run' was called on null.
Receiver: null
Tried calling: run(Instance(length:2) of '_GrowableList', environment: null, workingDirectory: null)
#0      Object.noSuchMethod (dart:core-patch/dart:core/object_patch.dart:46)
#1      runAsync (package:flutter_tools/src/base/process.dart:227)
<asynchronous suspension>
#2      IOSWorkflow.macDevMode (package:flutter_tools/src/ios/ios_workflow.dart:45)
<asynchronous suspension>
#3      IOSWorkflow.validate (package:flutter_tools/src/ios/ios_workflow.dart:97)
<asynchronous suspension>
#4      Doctor.startValidatorTasks (package:flutter_tools/src/doctor.dart:71)
#5      Doctor.diagnose (package:flutter_tools/src/doctor.dart:128)
<asynchronous suspension>
#6      _doctorText.<anonymous closure> (package:flutter_tools/runner.dart:237)
#7      AppContext._run (package:flutter_tools/src/base/context.dart:76)
<asynchronous suspension>
#8      AppContext.runInZone.<anonymous closure> (package:flutter_tools/src/base/context.dart:66)
#9      _rootRun (dart:async/zone.dart:1126)
#10     _CustomZone.run (dart:async/zone.dart:1023)
#11     runZoned (dart:async/zone.dart:1501)
#12     AppContext.runInZone (package:flutter_tools/src/base/context.dart:65)
#13     _doctorText (package:flutter_tools/runner.dart:237)
<asynchronous suspension>
#14     _createLocalCrashReport (package:flutter_tools/runner.dart:212)
<asynchronous suspension>
#15     _handleToolError (package:flutter_tools/runner.dart:167)
<asynchronous suspension>
#16     run.<anonymous closure> (package:flutter_tools/runner.dart:94)
<asynchronous suspension>
#17     AppContext._run (package:flutter_tools/src/base/context.dart:76)
<asynchronous suspension>
#18     AppContext.runInZone.<anonymous closure> (package:flutter_tools/src/base/context.dart:66)
#19     _rootRun (dart:async/zone.dart:1126)
#20     _CustomZone.run (dart:async/zone.dart:1023)
#21     runZoned (dart:async/zone.dart:1501)
#22     AppContext.runInZone (package:flutter_tools/src/base/context.dart:65)
#23     run (package:flutter_tools/runner.dart:61)
<asynchronous suspension>
#24     main (package:flutter_tools/executable.dart:48)
<asynchronous suspension>
#25     main (file:///Users/MBahl/flutter/flutter/packages/flutter_tools/bin/flutter_tools.dart:16)
#26     _startIsolate.<anonymous closure> (dart:isolate-patch/dart:isolate/isolate_patch.dart:277)
#27     _RawReceivePortImpl._handleMessage (dart:isolate-patch/dart:isolate/isolate_patch.dart:165)",3
,2762,148,82,1799,Assuming this means the default port.,"`--debug-port 0` on iOS is not ""magical""","`--debug-port 0` on iOS is not ""magical""Assuming this means the default port.",3
