,author,closedAt,number,publishedAt,resourcePath,source,state,text,label
386,{'login': 'ztwe'},2018-08-05T11:21:43Z,21200,2018-07-28T04:14:14Z,/tensorflow/tensorflow/issues/21200,tensorflow,CLOSED,"the weights of tf.contrib.rnn.BasicLSTMCell can't be updated
Environment
OS: Ubuntu 16.04
Tensorflow-gpu: 1.8
M and Scores can be updated. Why BasicLSTMCell is not in the optimizeLoss module？
",NONE
387,{'login': 'luchensk'},2017-09-26T03:55:40Z,13207,2017-09-21T09:40:50Z,/tensorflow/tensorflow/issues/13207,tensorflow,CLOSED,"Failed to compile tensorflow offline with '--fetch=false' after all external dependencies fetched by bazel
Exact command to reproduce:
Fetch all external dependencies by docker image with internet access.
Complie tensorflow offline without internet access with --fetch=false.
Describe the problem
I fetched all external dependencies successfully by docker image, and then committed and pushed it into our docker hub.
After that, I tried to compile tensorflow offline by using the image with bazel build --fetch=false since there is no internet access on my server, but it failed with the error ""no such package '@xxx'"", as follows:
In fact, be sure that the package eigen_archive was existing in the container, as below:
And the ps stdout of bazel process was as follows:
So, please help for that and let me know if something wrong with my operation, thanks.",NONE
388,{'login': 'ivopivo'},2018-10-14T13:42:12Z,22954,2018-10-12T21:25:16Z,/tensorflow/tensorflow/issues/22954,tensorflow,CLOSED,"Error Building from source on Windows / my CPU doesn't have AVX 
Exact command to reproduce: bazel build --config=opt //tensorflow/tools/pip_package:build_pip_package
Describe the problem
I can't build from source as it gives me the error
ERROR: C:/users/ivo/_bazel_ivo/xv6zejqw/external/protobuf_archive/BUILD:266:1: Executing genrule @protobuf_archive//:generate_js_well_known_types_embed failed (Illegal instruction): bash.exe failed: error executing command
Perhaps because my CPU doesnt have AVX instructions set
on my CPU Supported Instructions sets	MMX, SSE, SSE2, SSE3, SSSE3, SSE4.1, SSE4.2, EM64T
Lack of AVX don't allow me to pip install tf>1.5
My question is how to install from source without AVX instructions set?
Source code / logs
C:\tensorflow>bazel build --config=opt //tensorflow/tools/pip_package:build_pip_package
Starting local Bazel server and connecting to it...
WARNING: Option 'experimental_shortened_obj_file_path' is deprecated
WARNING: C:/users/ivo/_bazel_ivo/xv6zejqw/external/grpc/BUILD:1992:1: in srcs attribute of cc_library rule @grpc//:grpc_nanopb: please do not import '@grpc//third_party/nanopb:pb_common.c' directly. You should either move the file to this package or depend on an appropriate rule there. Since this rule was created by the macro 'grpc_generate_one_off_targets', the error might have been caused by the macro implementation in C:/users/ivo/_bazel_ivo/xv6zejqw/external/grpc/bazel/grpc_build_system.bzl:172:12
WARNING: C:/users/ivo/_bazel_ivo/xv6zejqw/external/grpc/BUILD:1992:1: in srcs attribute of cc_library rule @grpc//:grpc_nanopb: please do not import '@grpc//third_party/nanopb:pb_decode.c' directly. You should either move the file to this package or depend on an appropriate rule there. Since this rule was created by the macro 'grpc_generate_one_off_targets', the error might have been caused by the macro implementation in C:/users/ivo/_bazel_ivo/xv6zejqw/external/grpc/bazel/grpc_build_system.bzl:172:12
WARNING: C:/users/ivo/_bazel_ivo/xv6zejqw/external/grpc/BUILD:1992:1: in srcs attribute of cc_library rule @grpc//:grpc_nanopb: please do not import '@grpc//third_party/nanopb:pb_encode.c' directly. You should either move the file to this package or depend on an appropriate rule there. Since this rule was created by the macro 'grpc_generate_one_off_targets', the error might have been caused by the macro implementation in C:/users/ivo/_bazel_ivo/xv6zejqw/external/grpc/bazel/grpc_build_system.bzl:172:12
WARNING: C:/tensorflow/tensorflow/python/BUILD:2823:1: in py_library rule //tensorflow/python:standard_ops: target '//tensorflow/python:standard_ops' depends on deprecated target '//tensorflow/python/ops/distributions:distributions': TensorFlow Distributions has migrated to TensorFlow Probability (https://github.com/tensorflow/probability). Deprecated copies remaining in tf.distributions will not receive new features, and will be removed by early 2019. You should update all usage of tf.distributions to tfp.distributions.
WARNING: C:/tensorflow/tensorflow/contrib/metrics/BUILD:16:1: in py_library rule //tensorflow/contrib/metrics:metrics_py: target '//tensorflow/contrib/metrics:metrics_py' depends on deprecated target '//tensorflow/python/ops/distributions:distributions': TensorFlow Distributions has migrated to TensorFlow Probability (https://github.com/tensorflow/probability). Deprecated copies remaining in tf.distributions will not receive new features, and will be removed by early 2019. You should update all usage of tf.distributions to tfp.distributions.
WARNING: C:/tensorflow/tensorflow/python/BUILD:73:1: in py_library rule //tensorflow/python:no_contrib: target '//tensorflow/python:no_contrib' depends on deprecated target '//tensorflow/python/ops/distributions:distributions': TensorFlow Distributions has migrated to TensorFlow Probability (https://github.com/tensorflow/probability). Deprecated copies remaining in tf.distributions will not receive new features, and will be removed by early 2019. You should update all usage of tf.distributions to tfp.distributions.
WARNING: C:/tensorflow/tensorflow/contrib/gan/BUILD:137:1: in py_library rule //tensorflow/contrib/gan:losses_impl: target '//tensorflow/contrib/gan:losses_impl' depends on deprecated target '//tensorflow/python/ops/distributions:distributions': TensorFlow Distributions has migrated to TensorFlow Probability (https://github.com/tensorflow/probability). Deprecated copies remaining in tf.distributions will not receive new features, and will be removed by early 2019. You should update all usage of tf.distributions to tfp.distributions.
WARNING: C:/tensorflow/tensorflow/contrib/gan/BUILD:33:1: in py_library rule //tensorflow/contrib/gan🚋 target '//tensorflow/contrib/gan:train' depends on deprecated target '//tensorflow/python/ops/distributions:distributions': TensorFlow Distributions has migrated to TensorFlow Probability (https://github.com/tensorflow/probability). Deprecated copies remaining in tf.distributions will not receive new features, and will be removed by early 2019. You should update all usage of tf.distributions to tfp.distributions.
WARNING: C:/tensorflow/tensorflow/contrib/learn/BUILD:17:1: in py_library rule //tensorflow/contrib/learn:learn: target '//tensorflow/contrib/learn:learn' depends on deprecated target '//tensorflow/contrib/session_bundle:exporter': No longer supported. Switch to SavedModel immediately.
WARNING: C:/tensorflow/tensorflow/contrib/learn/BUILD:17:1: in py_library rule //tensorflow/contrib/learn:learn: target '//tensorflow/contrib/learn:learn' depends on deprecated target '//tensorflow/contrib/session_bundle:gc': No longer supported. Switch to SavedModel immediately.
WARNING: C:/tensorflow/tensorflow/contrib/timeseries/python/timeseries/state_space_models/BUILD:230:1: in py_library rule //tensorflow/contrib/timeseries/python/timeseries/state_space_models:filtering_postprocessor: target '//tensorflow/contrib/timeseries/python/timeseries/state_space_models:filtering_postprocessor' depends on deprecated target '//tensorflow/contrib/distributions:distributions_py': TensorFlow Distributions has migrated to TensorFlow Probability (https://github.com/tensorflow/probability). Deprecated copies remaining in tf.contrib.distributions are unmaintained, unsupported, and will be removed by late 2018. You should update all usage of tf.contrib.distributions to tfp.distributions.
WARNING: C:/tensorflow/tensorflow/contrib/timeseries/python/timeseries/state_space_models/BUILD:73:1: in py_library rule //tensorflow/contrib/timeseries/python/timeseries/state_space_models:kalman_filter: target '//tensorflow/contrib/timeseries/python/timeseries/state_space_models:kalman_filter' depends on deprecated target '//tensorflow/contrib/distributions:distributions_py': TensorFlow Distributions has migrated to TensorFlow Probability (https://github.com/tensorflow/probability). Deprecated copies remaining in tf.contrib.distributions are unmaintained, unsupported, and will be removed by late 2018. You should update all usage of tf.contrib.distributions to tfp.distributions.
WARNING: C:/tensorflow/tensorflow/contrib/timeseries/python/timeseries/BUILD:354:1: in py_library rule //tensorflow/contrib/timeseries/python/timeseries:ar_model: target '//tensorflow/contrib/timeseries/python/timeseries:ar_model' depends on deprecated target '//tensorflow/contrib/distributions:distributions_py': TensorFlow Distributions has migrated to TensorFlow Probability (https://github.com/tensorflow/probability). Deprecated copies remaining in tf.contrib.distributions are unmaintained, unsupported, and will be removed by late 2018. You should update all usage of tf.contrib.distributions to tfp.distributions.
WARNING: C:/tensorflow/tensorflow/contrib/seq2seq/BUILD:23:1: in py_library rule //tensorflow/contrib/seq2seq:seq2seq_py: target '//tensorflow/contrib/seq2seq:seq2seq_py' depends on deprecated target '//tensorflow/contrib/distributions:distributions_py': TensorFlow Distributions has migrated to TensorFlow Probability (https://github.com/tensorflow/probability). Deprecated copies remaining in tf.contrib.distributions are unmaintained, unsupported, and will be removed by late 2018. You should update all usage of tf.contrib.distributions to tfp.distributions.
WARNING: C:/tensorflow/tensorflow/contrib/bayesflow/BUILD:17:1: in py_library rule //tensorflow/contrib/bayesflow:bayesflow_py: target '//tensorflow/contrib/bayesflow:bayesflow_py' depends on deprecated target '//tensorflow/contrib/distributions:distributions_py': TensorFlow Distributions has migrated to TensorFlow Probability (https://github.com/tensorflow/probability). Deprecated copies remaining in tf.contrib.distributions are unmaintained, unsupported, and will be removed by late 2018. You should update all usage of tf.contrib.distributions to tfp.distributions.
WARNING: C:/tensorflow/tensorflow/contrib/seq2seq/BUILD:23:1: in py_library rule //tensorflow/contrib/seq2seq:seq2seq_py: target '//tensorflow/contrib/seq2seq:seq2seq_py' depends on deprecated target '//tensorflow/python/ops/distributions:distributions': TensorFlow Distributions has migrated to TensorFlow Probability (https://github.com/tensorflow/probability). Deprecated copies remaining in tf.distributions will not receive new features, and will be removed by early 2019. You should update all usage of tf.distributions to tfp.distributions.
WARNING: C:/tensorflow/tensorflow/contrib/BUILD:13:1: in py_library rule //tensorflow/contrib:contrib_py: target '//tensorflow/contrib:contrib_py' depends on deprecated target '//tensorflow/contrib/distributions:distributions_py': TensorFlow Distributions has migrated to TensorFlow Probability (https://github.com/tensorflow/probability). Deprecated copies remaining in tf.contrib.distributions are unmaintained, unsupported, and will be removed by late 2018. You should update all usage of tf.contrib.distributions to tfp.distributions.
INFO: Analysed target //tensorflow/tools/pip_package:build_pip_package (303 packages loaded).
INFO: Found 1 target...
INFO: From Compiling external/com_google_absl/absl/base/dynamic_annotations.cc:
cl : Command line warning D9025 : overriding '/w' with '/W3'
ERROR: C:/users/ivo/_bazel_ivo/xv6zejqw/external/protobuf_archive/BUILD:266:1: Executing genrule @protobuf_archive//:generate_js_well_known_types_embed failed (Illegal instruction): bash.exe failed: error executing command
cd C:/users/ivo/_bazel_ivo/xv6zejqw/execroot/org_tensorflow
SET PATH=C:\msys64\usr\bin;C:\msys64\bin;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0;C:\Windows\System32\OpenSSH;C:\Users\ivo\AppData\Local\Microsoft\WindowsApps;C:\Users\ivo\AppData\Local\Programs\Python\Python36;C:\Users\ivo\AppData\Local\Programs\Python\Python36\Scripts;C:\bazel;C:\msys64\usr\bin
SET PYTHON_BIN_PATH=C:/Users/ivo/AppData/Local/Programs/Python/Python36/python.exe
SET PYTHON_LIB_PATH=C:/Users/ivo/AppData/Local/Programs/Python/Python36/lib/site-packages
SET TF_DOWNLOAD_CLANG=0
SET TF_NEED_CUDA=0
SET TF_NEED_OPENCL_SYCL=0
SET TF_NEED_ROCM=0
C:/msys64/usr/bin/bash.exe -c source external/bazel_tools/tools/genrule/genrule-setup.sh; bazel-out/x64_windows-opt/bin/external/protobuf_archive/js_embed.exe external/protobuf_archive/src/google/protobuf/compiler/js/well_known_types/any.js external/protobuf_archive/src/google/protobuf/compiler/js/well_known_types/struct.js external/protobuf_archive/src/google/protobuf/compiler/js/well_known_types/timestamp.js > bazel-out/x64_windows-opt/genfiles/external/protobuf_archive/src/google/protobuf/compiler/js/well_known_types_embed.cc: bash.exe failed: error executing command
cd C:/users/ivo/_bazel_ivo/xv6zejqw/execroot/org_tensorflow
SET PATH=C:\msys64\usr\bin;C:\msys64\bin;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0;C:\Windows\System32\OpenSSH;C:\Users\ivo\AppData\Local\Microsoft\WindowsApps;C:\Users\ivo\AppData\Local\Programs\Python\Python36;C:\Users\ivo\AppData\Local\Programs\Python\Python36\Scripts;C:\bazel;C:\msys64\usr\bin
SET PYTHON_BIN_PATH=C:/Users/ivo/AppData/Local/Programs/Python/Python36/python.exe
SET PYTHON_LIB_PATH=C:/Users/ivo/AppData/Local/Programs/Python/Python36/lib/site-packages
SET TF_DOWNLOAD_CLANG=0
SET TF_NEED_CUDA=0
SET TF_NEED_OPENCL_SYCL=0
SET TF_NEED_ROCM=0
C:/msys64/usr/bin/bash.exe -c source external/bazel_tools/tools/genrule/genrule-setup.sh; bazel-out/x64_windows-opt/bin/external/protobuf_archive/js_embed.exe external/protobuf_archive/src/google/protobuf/compiler/js/well_known_types/any.js external/protobuf_archive/src/google/protobuf/compiler/js/well_known_types/struct.js external/protobuf_archive/src/google/protobuf/compiler/js/well_known_types/timestamp.js > bazel-out/x64_windows-opt/genfiles/external/protobuf_archive/src/google/protobuf/compiler/js/well_known_types_embed.cc
/usr/bin/bash: line 1: 7128 Illegal instruction bazel-out/x64_windows-opt/bin/external/protobuf_archive/js_embed.exe external/protobuf_archive/src/google/protobuf/compiler/js/well_known_types/any.js external/protobuf_archive/src/google/protobuf/compiler/js/well_known_types/struct.js external/protobuf_archive/src/google/protobuf/compiler/js/well_known_types/timestamp.js > bazel-out/x64_windows-opt/genfiles/external/protobuf_archive/src/google/protobuf/compiler/js/well_known_types_embed.cc
Target //tensorflow/tools/pip_package:build_pip_package failed to build
INFO: Elapsed time: 74.199s, Critical Path: 2.64s
INFO: 42 processes: 42 local.
FAILED: Build did NOT complete successfully
",NONE
389,{'login': 'ophiry'},2018-09-11T18:40:34Z,21429,2018-08-07T06:08:42Z,/tensorflow/tensorflow/issues/21429,tensorflow,CLOSED,"TocoConvertor: converting keras models to tflite doesn't support custom objects
Have I written custom code: No
OS Platform and Distribution: Mac
TensorFlow installed from: pip
TensorFlow version: 1.10-rc1
Bazel version: N/A
CUDA/cuDNN version: N/A
GPU model and memory: N/A
Exact command to reproduce: tensorflow.contrib.lite.TocoConverter.from_keras_model_file(model_file, custom_objects=CUSTOM_OBJECTS)
Mobile device: N/A
This is required to convert models that use custom layers or loss functions
this is the fix (will submit a PR soon):
",NONE
390,{'login': 'hemalshahX'},2016-11-11T17:45:36Z,5179,2016-10-25T00:25:45Z,/tensorflow/tensorflow/issues/5179,tensorflow,CLOSED,"Undefined reference to CheckOpMessageBuilder::NewString() when linking libtensorflow_cc.so
I am trying to use the TensorFlow Session C++ API (Python-free) to load a pre-trained model for inference. For build-time considerations, I am trying to deploy TensorFlow as a ""system"" package by linking against libtensorflow_cc.so and including headers into my Bazel-based workspace which has its own copies of protobuf and Eigen. I am almost there except that I have run into linker errors for missing implementations of tensorflow::internal::CheckOpMessageBuilder::NewString(). The symbols appear to be exported by libtensorflow_cc.so and it does seem to all be linking correctly, just not this symbol.
Any help fixing this issue or suggestions for a better way of doing this would be greatly appreciated.
Thanks,
Hemal
My setup is the following:
Docker image from ubuntu:16.04 using gcc5.
Bazel 0.3.1 (needed to upgrade from 0.3.0 because of other Tensorflow build issues)
I matched the Eigen version but the protobuf used to build the Tensorflow wheel below is installed via apt-get and there is another copy (3.0.0) within my workspace's third_party directory.
The following is in my Dockerfile to build and ""deploy"" Tensorflow:
RUN git clone https://github.com/tensorflow/tensorflow.git /tmp/tensorflow \
&& cd /tmp/tensorflow && git checkout r0.11 \
&& yes '' | ./configure \
&& bazel build -c opt //tensorflow/tools/pip_package:build_pip_package \
&& /tmp/tensorflow/bazel-bin/tensorflow/tools/pip_package/build_pip_package /tmp/tensorflow_pkg \
&& pip2 install --quiet --upgrade /tmp/tensorflow_pkg/*.whl \
&& bazel build -c opt //tensorflow:libtensorflow_cc.so \
&& cp /tmp/tensorflow/bazel-bin/tensorflow/libtensorflow_cc.so /usr/lib/libtensorflow_cc.so \
&& ln -sv /usr/local/lib/python2.7/dist-packages/tensorflow/include/tensorflow /usr/include/tensorflow \
&& ln -sv /usr/local/lib/python2.7/dist-packages/tensorflow/include/third_party /usr/include/third_party
164:1: Linking of rule '//estimation/detection:playback_ground_truth' failed: clang-3.6 failed: error executing command
(cd /code/.cache/bazel/_bazel_hemalshah/6fa7a91faa1abdfbb41bc875fa66f0f6/execroot/robotics && 
exec env - 
/usr/bin/clang-3.6 -o bazel-out/local_linux-opt/bin/estimation/detection/playback_ground_truth -L/usr/lib/python2.7/config-x86_64-linux-gnu -L/usr/lib -Wl,-O1 -Wl,-Bsymbolic-functions -pthread -B/usr/bin/ -Wl,@bazel-out/local_linux-opt/bin/estimation/detection/playback_ground_truth-2.params): com.google.devtools.build.lib.shell.BadExitStatusException: Process exited with status 1.
bazel-out/local_linux-opt/bin/estimation/detection/libtof_pose_estimator.lo(tof_pose_estimator.o): In function std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* tensorflow::internal::MakeCheckOpString<long long, long long>(long long const&, long long const&, char const*)': /usr/include/tensorflow/core/platform/default/logging.h:170: undefined reference totensorflow::internal::CheckOpMessageBuilder::NewString()'
bazel-out/local_linux-opt/bin/estimation/detection/libtof_pose_estimator.lo(tof_pose_estimator.o): In function std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* tensorflow::internal::MakeCheckOpString<unsigned long, unsigned long>(unsigned long const&, unsigned long const&, char const*)': /usr/include/tensorflow/core/platform/default/logging.h:170: undefined reference totensorflow::internal::CheckOpMessageBuilder::NewString()'",FAULT TOLERANCE
391,{'login': 'smartcat2010'},2016-06-03T23:45:55Z,2233,2016-05-05T12:09:26Z,/tensorflow/tensorflow/issues/2233,tensorflow,CLOSED,"protobuf message overflow on trying distributed 
I'm trying to build an RNN on multi-machines following the Distributed Tensorflow.
when I use ""with sv.managed_session(server.target) as sess:"", it shows error:
AttributeError: 'Supervisor' object has no attribute 'managed_session'
So I follow the code of ""Inception"":
with sv.prepare_or_wait_for_session(server.target, config = sess_config) as sess :
Then it starts to run, but hangs immediately after reporting the following error:
[libprotobuf WARNING google/protobuf/src/google/protobuf/io/coded_stream.cc:569] Reading dangerously large protocol message. If the message turns out to be larger than 67108864 bytes, parsing will be halted for security reasons. To increase the limit (or to disable these warnings), see CodedInputStream::SetTotalBytesLimit() in google/protobuf/io/coded_stream.h.
[libprotobuf ERROR google/protobuf/src/google/protobuf/io/coded_stream.cc:207] A protocol message was rejected because it was too big (more than 67108864 bytes). To increase the limit (or to disable these warnings), see CodedInputStream::SetTotalBytesLimit() in google/protobuf/io/coded_stream.h.
[libprotobuf WARNING google/protobuf/src/google/protobuf/io/coded_stream.cc:81] The total number of bytes read was 67108864
E tensorflow/core/framework/tensor.cc:105] Input size was 67108839 and expected 72000800
Would you please help me on this?
Thanks a lot in advance!",NONE
392,{'login': 'cgorman'},2017-06-16T19:38:15Z,2510,2016-05-26T00:38:21Z,/tensorflow/tensorflow/issues/2510,tensorflow,CLOSED,"Tensorboard feature request - Text summary
Would it be reasonable to add a basic text summary feature to Tensorboard? Personally I've run my network a few dozen times with really minor changes between them for testing and it would be really useful if there was a field where I could put some arbitrary text where I just wrote the key differences in my runs.
For example, on the Events page (or somewhere else) there would be a dropdown, similar to the summaries on the Events and Histograms page, with text I added (either hardcoded or as a script argument) that says what I did differently this run. Maybe I would print out the argument values for each run as well, that would be pretty useful, but basically something where I can say ""What did I do with this run again? Why was it different than the one before? Oh yeah I changed the batch size"" or ""Oh yeah I used my other dataset instead.""
Obviously if it's arbitrary text you could maybe use it to write up a description of the network or whatever you want.",MAINTAINABILITY
393,{'login': 'olesalscheider'},2018-03-03T18:23:13Z,16669,2018-02-01T17:53:48Z,/tensorflow/tensorflow/issues/16669,tensorflow,CLOSED,"grappler: memory optimizer fails with: No output shape in Conv2DBackpropInput op / Conv2DBackpropFilter op.
Exact command to reproduce: -
Describe the problem
When I enable the memory optimizer in grappler, it fails with the following errors:
My network is mostly a ResNet 34. I cannot share the complete code right now, but I can try to come up with a reduced example if it is necessary.
Is this a limitation of the current memory optimizer or should the output shape always be known at this point in the code?",PERFORMANCE
394,{'login': 'chihyuwang'},2017-10-03T06:18:15Z,13458,2017-10-03T05:20:50Z,/tensorflow/tensorflow/issues/13458,tensorflow,CLOSED,"How to use config.gpu_options.per_process_gpu_memory_fraction in tf.estimator.Estimator(config=config)
I want to limit the total memory of each GPU in mnist,
https://www.tensorflow.org/tutorials/using_gpu
config = tf.ConfigProto()
config.gpu_options.per_process_gpu_memory_fraction = 0.4
session = tf.Session(config=config, ...)
and I added the above code to the mnis.py
https://github.com/tensorflow/models/tree/master/official/mnist
here is the modified code in mnis.py :
def main(unused_argv):
config = tf.ConfigProto()
config.gpu_options.per_process_gpu_memory_fraction = 0.4
mnist_classifier = tf.estimator.Estimator(
model_fn=mnist_model_fn, model_dir=FLAGS.model_dir,config=config)
but I get the below error:
Traceback (most recent call last):
File ""mnist.py"", line 231, in 
tf.app.run()
File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/platform/app.py"", line 48, in run
_sys.exit(main(_sys.argv[:1] + flags_passthrough))
File ""mnist.py"", line 206, in main
model_fn=mnist_model_fn, model_dir=FLAGS.model_dir,config=config)
File ""/usr/local/lib/python2.7/dist-packages/tensorflow/python/estimator/estimator.py"", line 142, in init
config)
ValueError: config must be an instance of RunConfig, but provided gpu_options {
per_process_gpu_memory_fraction: 0.4
}
.
My question is :
How to use config.gpu_options.per_process_gpu_memory_fraction in tf.estimator.Estimator(config=config)",NONE
395,{'login': 'Azorlogh'},2016-12-14T18:05:05Z,6314,2016-12-14T15:05:31Z,/tensorflow/tensorflow/issues/6314,tensorflow,CLOSED,"Error 404 when downloading Tensorflow on Windows
The links provided on the website to the .whl used to install Tensorflow on Windows seem to be broken : https://www.tensorflow.org/get_started/os_setup#pip_installation_on_windows
I'm getting an HTTP Error 404.
I found the CPU Build elsewhere but I can't find the GPU build which I would like tu use.",AVAILABILITY
396,{'login': 'ShownX'},2017-04-07T20:47:38Z,4474,2016-09-19T21:01:47Z,/tensorflow/tensorflow/issues/4474,tensorflow,CLOSED,"Feature request: Patch extracting given location implementation needed.
Hello there,
Feature
I consider a lot but finally decide put this request here.
I know there are some matrix operation and image operations like image_patch_extract and image.extract_glimpse().
But what I want is extract the patches given several locations.
Input Tensor:
Output Tensor:
Reference:
Georgis have done the similar thing and he made the a patch in v0.8.0 and only cpu supports.
But when I use it in v0.10.0, it requires me to define a shape function.
I really want to use it in the future, so I am glad it can be added as a new feature.
Other solution I tried
I have tried use extract_glimpse() instead.
",MAINTAINABILITY
397,{'login': 'benvand'},2017-06-16T23:35:01Z,4675,2016-09-30T09:51:54Z,/tensorflow/tensorflow/issues/4675,tensorflow,CLOSED,"LinearClassifier feature_columns overwritten in LinearClassifier.fit
tensorflow.contrib.learn.python.learn.estimators.linear.LinearClassifier.fit
effectively returns
tensorflow.contrib.learn.python.learn.estimators.estimator.Estimator.fit
Estimator.fit calls:
tensorflow.contrib.learn.python.learn.estimators.estimator.Estimator._train_model
which has these lines:
tensorflow.contrib.learn.python.learn.estimators.estimator.Estimator._check_inputs
So we get to a point where features, as derived from the input_fn, is treated as our feature columns set.
In pseudo code:
The issue is:
Although this line appears to indicate that we will be making an estimation based on the feature columns supplied:
lc=LinearClassifier(feature_columns=[foo]) # We pass in what we want our feature column to be
What happens is that the passed in feature_columns is unused and instead the return from the input_function supplied to fit are used.
Am I correct in thinking that if the feature_columns arg is supplied that only those columns should be used by the classifiers estimator?
That when we instantiate the classifier we are setting the feature_columns we expect to be used?
The work around for this is simply to only return the columns you need from your input function however I found this misleading.
Point in the tutorial:
Either the code or the tutorial need to be changed.
https://www.tensorflow.org/versions/r0.10/tutorials/wide/index.html#defining-the-logistic-regression-model
Error raised:
WARNING:tensorflow:Setting feature info to
as per tensorflow/contrib/learn/python/learn/estimators/estimator.py:613",USABILITY
398,{'login': 'FBerendsen'},2018-11-21T18:08:25Z,23344,2018-10-29T09:37:04Z,/tensorflow/tensorflow/issues/23344,tensorflow,CLOSED,"LayoutOptimizer optimizes to unsupported data_format for max_pool on CPU
TensorFlow automatically replaces my MaxPoolingOp by one using another data format which is not supported, subsequently.
This throws the InvalidArgumentError as seen below.
The problem arose when upgrading from TensorFlow 1.8 to 1.11 and from the error it seems to be caused by a TransposeNHWCToNCHW-LayoutOptimizer. When isolating the issue to reproduce it, it seems that max_pool, dataset and squeeze are involved to raise the error. The only related (closed) issue I could find: #19497 ""NHWC convolution sometimes incorrectly considered NCHW""
 InvalidArgumentError (see above for traceback): Default MaxPoolingOp only supports NHWC on device type CPU [[{{node label_image_dilated}} = MaxPool[T=DT_INT32, data_format=""NCHW"", ksize=[1, 1, 3, 3], padding=""SAME"", strides=[1, 1, 1, 1]](label_image_dilated-0-TransposeNHWCToNCHW-LayoutOptimizer)]] [[{{node OneShotIterator_2}} = OneShotIterator[container="""", dataset_factory=_make_dataset_UaZD9hBkHvg[], output_shapes=[[?,?]], output_types=[DT_INT32], shared_name="""", _device=""/job:localhost/replica:0/task:0/device:CPU:0""]()]]
To not throw the error as was the case for TensorFlow 1.8.
Code to reproduce the issue
",NONE
399,{'login': 'VinceMarron'},2017-12-15T19:54:38Z,15103,2017-12-04T19:43:46Z,/tensorflow/tensorflow/issues/15103,tensorflow,CLOSED,"No GPU OpKernel for tf.exp() operation for Complex64
I am running tensorflow 1.4.0 from nightly build ('v1.3.0-rc1-5297-g4b7d79b6ea' on ubuntu 16.04). I've had success working in eager mode (great job with this guys!) however I think I found a small bug:
It seems that there is no OpKernel on device='GPU' for the tf.exp() operation applied to complex numbers in eager mode. This can be reproduced with the below code:
which results in
a more practical example that would lead to this same error:
Keeping operations on CPU works just fine but I figured this would be easy to implement for GPU as well. Thanks",NONE
400,{'login': 'borgdylan'},2019-10-10T00:48:29Z,53812,2018-07-08T17:09:55Z,/microsoft/vscode/issues/53812,vscode,CLOSED,"Request: Left Close/Max/Min buttons variant for custom title bar
I really like the new title bar style that can be activated by ""editor.titleBarStyle"": ""custom"". However, as a long time Ubuntu user I'm accustomed to my window close/max/min controls being on the left hand side of the title bar. Is is possbible to have another member in the titleBarStyle enum ""custom-left"" or something named similarly to have the controls render on the far left rather than the far right in the order close, minimize, maximize(restore)?
Below, the native menu for VS Code (I do not mind the square buttons of the ciustom style as they fit well with the VS brand):
",USABILITY
401,{'login': 'Olddude'},2017-10-30T15:10:51Z,37058,2017-10-27T20:35:47Z,/microsoft/vscode/issues/37058,vscode,CLOSED,"When relaunch vscode after aborted vscode update then Uncaught Exception thrown
Update vscode
While updating launch a second vscode instance
Abort the Installation on Dialog
Start vscode again
Reproduces without extensions: Yes
",NONE
402,{'login': 'eparizzi'},2016-07-08T19:11:38Z,8966,2016-07-08T18:32:58Z,/microsoft/vscode/issues/8966,vscode,CLOSED,"Integratel Terminal doesn't find commands from PATH
I have installed Git for Windows with both the git and Unix commands in the PATH.
VSCode doesn't seem to find the Unix commands.
",NONE
403,{'login': 'electronik54'},,40634,2017-12-21T10:04:35Z,/microsoft/vscode/issues/40634,vscode,OPEN,"Color picker wont open when hovering over color box or moving between box and value
Extensions:
Extension
Author (truncated)
Version
staticserver
gao
0.0.5
Steps to Reproduce:
just mention a color in hex format and hover arrow of the hex code, this should normally open a in-biult color picker. This is not working only in the insider version, color picker works perfectly in Visual Code.
however, whenever the color picker would appear, it would quickly close itself and very rarely it would work properly.
This issue is since 2 previous versions of VSinsider
Reproduces without extensions: Yes",NONE
404,{'login': 'wmeints'},2017-06-14T16:39:18Z,28693,2017-06-14T07:03:33Z,/microsoft/vscode/issues/28693,vscode,CLOSED,"Icons are fuzzy in the UI
Since the update to 1.13 I am seeing fuzzy icons in the UI of VSCode. I am using the light theme. This is unrelated to the theme I select. Switching between light and dark themes doesn't fix the problem.
Open VS Code
Open a code file
",SCALABILITY
